                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T03:34:40.480000Z  52.513  33.578  22.540   1.100   17  NaN  NaN  NaN  60.100  205   0.260   1.400   2.000
2001-02-03T03:35:50.080000Z  52.420  33.687  23.690   0.900   14  NaN  NaN  NaN  46.700  244   0.230   2.200   2.600
2001-02-03T03:37:00.180000Z  52.127  33.879   8.070   1.600   18  NaN  NaN  NaN  14.600  118   0.180   1.000   1.000
2001-02-03T03:38:10.050000Z  52.692  33.505  30.710   1.200   17  NaN  NaN  NaN  73.100  183   0.200   0.800   0.900
2001-02-03T03:39:20.430000Z  52.324  33.644  18.990   2.900   17  NaN  NaN  NaN  61.100  217   0.200   1.000   1.300
2001-02-03T03:40:30.140000Z  52.542  33.544  20.510   2.700   13  NaN  NaN  NaN  73.400  233   0.210   1.400   1.500
2001-02-03T03:41:39.500000Z  52.294  34.137   9.590   0.900   20  NaN  NaN  NaN  39.600  106   0.200   0.500   0.400
2001-02-03T03:42:49.590000Z  52.737  33.902  21.950   0.600   14  NaN  NaN  NaN  29.700  152   0.120   0.400   0.500
2001-02-03T03:44:00.580000Z  52.408  33.719  16.430   2.300   18  NaN  NaN  NaN  59.200  189   0.410   1.800   2.300
2001-02-03T03:45:10.140000Z  52.522  33.847  19.610   3.100   14  NaN  NaN  NaN  51.200  180   0.140   0.600   0.800
2001-02-03T03:46:19.910000Z  52.476  34.057  17.780   1.400   16  NaN  NaN  NaN  37.300  112   0.120   0.400   0.400
2001-02-03T03:47:30.220000Z  52.490  33.814  17.860   1.300   14  NaN  NaN  NaN  48.700  141   0.180   0.600   1.000
2001-02-03T03:48:39.900000Z  52.727  33.589  29.230   0.900   16  NaN  NaN  NaN  63.300  171   0.110   0.500   0.800
2001-02-03T03:49:49.750000Z  52.751  33.848  28.010   1.400   13  NaN  NaN  NaN  34.900  156   0.080   0.400   0.600
2001-02-03T03:51:00.370000Z  52.476  33.874  19.250   1.600   16  NaN  NaN  NaN  46.900  194   0.330   1.300   0.800
2001-02-03T03:52:10.300000Z  52.552  33.804  23.000   1.500   19  NaN  NaN  NaN  47.800  187   0.250   0.900   1.200
2001-02-03T03:53:19.790000Z  52.909  33.618  36.800   2.000   16  NaN  NaN  NaN  58.900  247   0.290   2.500   5.100
2001-02-03T03:54:30.620000Z  52.401  33.824  14.750   1.200   14  NaN  NaN  NaN  56.000  138   0.300   1.000   1.500
2001-02-03T03:55:40.110000Z  52.332  33.840  12.790   0.800   19  NaN  NaN  NaN  33.800  184   0.160   0.600   0.600
2001-02-03T03:56:50.170000Z  52.515  33.856  19.490   1.300   17  NaN  NaN  NaN  45.800  154   0.120   0.500   0.500
2001-02-03T03:57:59.650000Z  52.697  34.039  24.990   1.400   14  NaN  NaN  NaN  19.700  176   0.210   0.800   1.000
2001-02-03T03:59:10.120000Z  52.664  33.903  26.090   1.400   14  NaN  NaN  NaN  47.200  170   0.130   0.600   0.900
